K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
15-0-8-48-2,0-8-48-2-15,25.57357,25.57850,25.57498,25.56810,1.00000,0.00899
20-15-18-48-0,0-6-37-20-48,25.13380,25.39844,23.21412,27.32347,0.00000,-0.00535
2-20-0-48-18,0-37-8-18-48,24.94990,24.79112,22.60178,27.13818,1.00000,0.00105
20-8-37-48-6,48-20-15-37-0,8.82072,25.50604,3.33802,27.88241,1.00000,3.10632
2-37-48-15-18,48-20-8-6-15,7.31273,9.27855,2.57551,13.82254,1.00000,0.19323
8-0-37-18-2,8-20-18-2-15,24.87567,10.01781,7.32426,27.40649,1.00000,0.16273
18-6-20-0-2,8-48-2-18-0,25.11510,24.89935,22.69005,27.32885,0.00000,-0.00445
6-37-15-20-0,18-2-8-48-20,25.67154,9.65625,1.23663,29.62097,1.00000,4.47019
37-48-18-6-20,6-0-15-37-8,7.58664,25.62377,2.74961,28.50862,1.00000,1.95218
37-8-20-2-18,8-6-2-0-48,9.57145,25.46172,5.00598,28.32240,1.00000,1.70479
18-8-37-20-6,2-20-6-0-37,10.03760,25.48955,3.98674,27.29955,1.00000,4.24086
48-6-8-37-15,48-2-18-0-15,9.04088,25.01067,2.57477,28.38671,1.00000,3.09007
15-20-8-6-0,20-15-48-0-2,25.85833,25.62074,23.48482,27.99950,0.00000,-0.00525
2-20-6-8-15,20-48-8-18-6,9.41021,10.13757,6.72993,12.82020,0.00000,-0.00236
20-8-0-18-6,37-15-2-20-8,25.19023,8.70521,5.02126,28.59659,1.00000,0.27759
2-48-6-20-15,18-8-2-6-37,6.79774,10.02868,2.98622,13.81644,1.00000,0.02375
8-37-48-0-2,8-37-15-20-2,25.27293,8.71905,6.01584,27.80902,1.00000,0.16712
37-6-0-48-2,20-48-6-15-37,25.27348,6.56216,3.85096,27.81349,1.00000,0.17119
18-48-0-2-37,2-15-6-37-8,24.71030,9.17400,2.23686,28.38840,1.00000,3.25904
20-18-37-8-15,2-48-20-15-37,9.79197,6.04902,3.70989,12.11046,1.00000,0.02064
15-8-0-20-6,0-18-8-48-15,25.86006,25.08432,23.43145,27.50594,1.00000,0.00699
18-20-15-37-6,0-20-48-18-8,7.96198,25.02520,3.73657,28.50786,1.00000,0.74275
8-37-18-0-48,2-15-20-8-0,24.78749,25.78202,22.13563,28.43695,0.00000,-0.00306
8-15-48-2-18,6-15-2-18-37,9.87478,7.96066,5.21067,12.58148,1.00000,0.04330
20-37-6-48-18,48-0-37-6-20,7.58967,25.39737,5.08735,26.02547,1.00000,1.87423
15-0-2-48-37,37-2-18-48-0,25.38377,24.71485,24.08387,26.00906,1.00000,0.00569
